









Frequency of observations in the selected location(s).:
Number of taxa: 	1011

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Grasshopper/Henslow's Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2E-5	
Song Sparrow	0.0944134	0.0842307	0.0868263	0.0787082	0.0840932	0.0700355	0.0621863	0.0730756	0.0757554	0.0694185	0.0650302	0.0457136	0.0275777	0.0155278	0.0072609	0.0028462	3.194E-4	6.89E-5	1.085E-4	5.94E-5	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.13E-5	4.97E-5	9.16E-4	0.0019989	0.0055822	0.0145357	0.036005	0.0509779	0.0630575	0.0899739	0.0931024	0.1022327	0.1065082	0.1290357	0.1028959	
Lincoln's Sparrow	0.1028131	0.0932972	0.1023204	0.0997077	0.1034397	0.0925584	0.0756608	0.1033513	0.110473	0.1192928	0.1282673	0.1316579	0.1323379	0.1232899	0.1191287	0.0968289	0.0557518	0.0230123	0.0122961	0.0022263	1.589E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.493E-4	6.916E-4	0.0024628	0.0034809	0.0145409	0.0423188	0.0724709	0.0945778	0.0995965	0.0995111	0.0994182	0.10076	0.0997928	0.1041212	0.1158403	0.145837	0.1102896	
Swamp Sparrow	0.0490259	0.043232	0.0448864	0.0387575	0.0373347	0.0296464	0.0238472	0.0330618	0.0332458	0.0329251	0.0326287	0.0323478	0.0325839	0.0305253	0.022669	0.0088943	0.0014657	3.445E-4	2.532E-4	8.91E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.53E-5	0.0	0.0	0.0	0.0	4.94E-5	0.0	4.97E-5	7.63E-5	5.851E-4	0.0047987	0.0187434	0.0338134	0.0332542	0.0348416	0.0431445	0.0403493	0.0449052	0.0482025	0.0807319	0.0511619	
Lincoln's/Swamp Sparrow	0.0	2.66E-5	0.0	0.0	0.0	0.0	0.0	2.65E-5	0.0	0.0	0.0	0.0	0.0	1.83E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6E-5	3.23E-5	0.0	0.0	0.0	0.0	0.0	0.0	
Canyon Towhee	0.009668	0.0094919	0.0099693	0.0089884	0.0116966	0.0085758	0.0092387	0.0105872	0.0126115	0.0150299	0.0158345	0.0144157	0.014235	0.0131868	0.015548	0.0207414	0.0251231	0.0234486	0.025858	0.031109	0.0234135	0.0229607	0.0192114	0.0214887	0.018909	0.0221202	0.0240366	0.0203712	0.0193513	0.0330209	0.0284817	0.0353516	0.0240071	0.0191893	0.0155644	0.0136631	0.0151138	0.013319	0.0135794	0.0133236	0.0109649	0.0086942	0.012168	0.0129959	0.0107856	0.0141605	0.0143808	0.0136872	
Rufous-crowned Sparrow	0.0097511	0.0090665	0.0107305	0.0102412	0.0128052	0.0119876	0.01139	0.0129222	0.0129289	0.0170573	0.0205319	0.019432	0.0201989	0.017686	0.0203057	0.0251411	0.0264948	0.0270314	0.0329825	0.0366303	0.0310414	0.0351783	0.0274871	0.0278773	0.0229566	0.022694	0.0255595	0.0188321	0.0196584	0.0282431	0.0227273	0.0257951	0.0193144	0.0175475	0.0126803	0.0125181	0.014285	0.0124376	0.0122884	0.0126626	0.0120075	0.0087266	0.0132044	0.0140912	0.0119188	0.0151343	0.0191863	0.012829	
Green-tailed Towhee	0.0037424	0.0038287	0.0046163	0.0026448	0.0030766	0.0028125	0.0023514	0.0023881	0.0030591	0.0030276	0.0029043	0.0023998	0.0028078	0.0022679	0.0035916	0.0049096	0.0065204	0.0042717	0.0020252	0.0010983	6.357E-4	3.16E-4	5.91E-5	0.0015	3.021E-4	1.275E-4	2.649E-4	9.05E-5	6.14E-5	4.233E-4	4.069E-4	4.853E-4	5.928E-4	0.001334	0.0022377	0.0029005	0.0031203	0.0038194	0.0044468	0.0039658	0.0025884	0.0035876	0.0039152	0.0049438	0.0035672	0.0043415	0.0067988	0.0050832	
Spotted Towhee	0.0443063	0.0395895	0.041768	0.037107	0.0406885	0.0331504	0.030918	0.0404649	0.0400854	0.0440624	0.0467965	0.0455136	0.0383736	0.0309276	0.0259185	0.0199232	0.0123642	0.0067062	0.0070522	0.009024	0.0049793	0.0050029	0.0052019	0.005711	0.0046517	0.0062472	0.0040392	0.0033499	0.0025802	0.0114908	0.0066845	0.0043303	0.0023711	0.0026167	0.0010443	0.0027097	0.0069719	0.0133679	0.0280673	0.0332568	0.0338654	0.0345507	0.0465607	0.0476613	0.0521655	0.0608212	0.0695191	0.0522401	
Eastern Towhee	0.0093561	0.0083486	0.0067772	0.0061646	0.0064858	0.006086	0.0046861	0.0058376	0.0064933	0.0068121	0.0070712	0.0062829	0.0047885	0.0043895	0.0034206	0.0014349	4.698E-4	2.297E-4	2.532E-4	6.531E-4	5.3E-5	1.053E-4	1.182E-4	1.452E-4	6.04E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.13E-5	0.0	3.82E-5	1.95E-4	5.876E-4	0.0012432	0.0030613	0.0040984	0.0049451	0.0077537	0.0066903	0.0085614	0.0087235	0.0128858	0.0111566	
Spotted x Eastern Towhee (hybrid)	6.24E-5	0.0	9.82E-5	7.95E-5	2.77E-5	9.22E-5	5.0E-5	7.96E-5	8.66E-5	8.11E-5	1.01E-4	3.33E-5	1.088E-4	0.0	1.55E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6E-5	1.293E-4	2.303E-4	5.92E-5	2.518E-4	8.11E-5	1.068E-4	2.421E-4	
Spotted/Eastern Towhee (Rufous-sided Towhee)	6.445E-4	2.925E-4	4.42E-4	5.17E-4	6.375E-4	5.302E-4	5.17E-4	3.715E-4	4.906E-4	5.947E-4	8.334E-4	7.166E-4	4.136E-4	2.743E-4	5.442E-4	2.728E-4	2.067E-4	2.526E-4	1.447E-4	1.484E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.81E-5	0.0	0.0	0.0	0.0	0.0	1.463E-4	1.959E-4	3.347E-4	4.522E-4	8.269E-4	6.141E-4	0.0010364	9.177E-4	0.0010912	0.0010549	0.0010323	7.042E-4	
towhee sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.65E-5	0.0	2.7E-5	0.0	3.33E-5	0.0	0.0	0.0	0.0	1.88E-5	2.3E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.23E-5	0.0	2.96E-5	8.39E-5	4.06E-5	0.0	0.0	
sparrow sp.	0.0084621	0.00787	0.007833	0.0075765	0.007539	0.0102587	0.011957	0.0087829	0.0075323	0.0085962	0.0072733	0.0075662	0.0068563	0.0055417	0.0065146	0.0049689	0.0035326	0.0042717	0.0023507	0.0022263	0.0015362	0.0021591	0.0019507	0.0015003	0.0018124	0.0015299	0.0013905	0.0023087	0.0017815	0.0024191	0.00186	0.0023145	0.0030626	0.0027707	0.0026852	0.0037402	0.005558	0.0100382	0.0125753	0.0128366	0.0117558	0.0100517	0.0114003	0.0096507	0.0104499	0.0107523	0.0125298	0.0102544	
Yellow-breasted Chat	1.247E-4	2.127E-4	4.174E-4	2.784E-4	1.94E-4	2.305E-4	8.34E-5	2.123E-4	2.886E-4	3.784E-4	5.051E-4	8.999E-4	0.0121455	0.0407491	0.0770403	0.0878279	0.0624789	0.0408112	0.0349716	0.0441997	0.0316241	0.0371794	0.0235857	0.0242958	0.0179424	0.015618	0.012846	0.0091897	0.006389	0.0066526	0.0091839	0.0248992	0.0338866	0.0374551	0.0306315	0.019884	0.0127249	0.005827	0.0037774	0.0017046	5.393E-4	3.878E-4	2.687E-4	2.072E-4	8.39E-5	1.623E-4	0.0010323	3.521E-4	
Yellow-headed Blackbird	0.0021415	0.0026056	0.0030203	0.0023863	0.0019679	0.0023745	0.0020512	0.0028922	0.0018758	0.0028113	0.0034599	0.0041831	0.0063339	0.0131868	0.0230266	0.0267895	0.0219475	0.017707	0.0112473	0.0031168	5.827E-4	3.16E-4	5.32E-4	8.228E-4	0.0024769	0.0043985	0.0066879	0.0066999	0.0040546	0.0045963	0.0038944	0.0043676	0.007706	0.0116983	0.009995	0.0109915	0.0097996	0.0097934	0.0070766	0.0036179	0.0045657	0.0030705	0.0016889	0.0013914	0.0016367	0.0014607	0.0021714	0.0018044	
Bobolink	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.463E-4	0.0014304	0.0044353	0.0086813	0.0057645	0.0022784	2.078E-4	0.0	0.0015	0.0	0.0	0.0	6.37E-5	0.0	0.0	6.14E-5	0.0	1.163E-4	0.0	0.0	2.052E-4	4.97E-5	1.908E-4	4.88E-5	0.0	1.434E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Western Meadowlark	0.0333493	0.0313472	0.0333702	0.034502	0.0348679	0.0320439	0.0292337	0.0379441	0.0346599	0.0348174	0.0273758	0.0181488	0.0126461	0.0109189	0.0072454	0.0073763	0.0078545	0.0108171	0.0117898	0.011844	0.0101706	0.0134815	0.0144825	0.0131159	0.0097867	0.0106458	0.0098662	0.0095971	0.0085391	0.0071969	0.0057545	0.0054502	0.0064217	0.0053361	0.0053207	0.0077093	0.0117985	0.0169425	0.0302668	0.0386836	0.039977	0.0369748	0.0396131	0.0398461	0.0356304	0.0338392	0.037625	0.0355382	
Eastern Meadowlark	0.0883007	0.0727181	0.0807858	0.0773162	0.0761939	0.0709115	0.0625198	0.0864754	0.0851923	0.0822318	0.0813698	0.0812279	0.0756154	0.0753713	0.0706034	0.0634932	0.0563907	0.0544072	0.0617338	0.0657504	0.0686513	0.0638791	0.0555654	0.0575453	0.0560623	0.0472366	0.0466163	0.0461747	0.0397469	0.032537	0.0276099	0.0216888	0.0159553	0.0145716	0.0153158	0.0161056	0.0238409	0.0455881	0.0705269	0.0874209	0.0922131	0.0925339	0.0898204	0.0848431	0.0816267	0.0838676	0.0986367	0.0794604	
Western/Eastern Meadowlark	0.0665322	0.0620031	0.0608226	0.0568934	0.0573464	0.0498179	0.0373384	0.0497519	0.0490606	0.0448193	0.0410385	0.0277648	0.0174564	0.011998	0.0077118	0.0050994	0.0044534	0.0062928	0.0045206	0.0059665	0.0048734	0.0033704	0.0037832	0.0043074	0.0040476	0.0047173	0.0050324	0.0054323	0.0052832	0.0055035	0.0037782	0.0036957	0.0029638	0.0024115	0.0019891	0.0029005	0.0090196	0.0228675	0.0469064	0.0630696	0.0590667	0.0601487	0.0693229	0.0702783	0.0645879	0.0712489	0.0817285	0.073343	
Black-vented Oriole	9.356E-4	6.381E-4	3.683E-4	1.392E-4	1.109E-4	3.689E-4	3.669E-4	3.715E-4	4.329E-4	1.081E-4	0.0	0.0	0.0	1.83E-5	0.0	4.74E-5	1.503E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.78E-5	0.0	0.0	0.0	0.0	1.184E-4	2.938E-4	2.029E-4	2.848E-4	5.281E-4	
Orchard Oriole	1.247E-4	5.318E-4	2.701E-4	1.79E-4	3.326E-4	1.153E-4	6.671E-4	6.634E-4	4.04E-4	1.892E-4	8.587E-4	0.0070162	0.0472977	0.1002268	0.1375375	0.1455932	0.1197903	0.0981351	0.0699071	0.0435763	0.0410531	0.0401812	0.0367677	0.0359597	0.0393282	0.0450692	0.0517812	0.0621548	0.0661629	0.0702147	0.0702162	0.0748843	0.0612033	0.0486403	0.0318747	0.0166018	0.0041441	0.0011262	7.65E-4	5.218E-4	1.438E-4	4.202E-4	0.0015	1.48E-4	1.259E-4	1.623E-4	7.12E-5	1.32E-4	
Hooded Oriole	0.0051355	0.0049454	0.0058195	0.0068208	0.0063195	0.0057633	0.0054865	0.0063152	0.0055698	0.01011	0.0125009	0.0166656	0.0181747	0.018253	0.0188442	0.0193065	0.0174189	0.0132286	0.0116451	0.0105379	0.0139845	0.0115857	0.0116451	0.0109864	0.0109346	0.0093708	0.0101311	0.0098687	0.0087234	0.0071364	0.0072076	0.0083993	0.0106204	0.0114931	0.012183	0.0112587	0.0045342	0.0030359	0.0022951	0.0014959	0.0060397	0.0057531	0.0028021	0.0029307	0.0035253	0.0023939	0.0027409	0.0040709	
Orchard/Hooded Oriole	0.0	0.0	0.0	0.0	2.77E-5	0.0	0.0015	0.0015	0.0	0.0	0.0	1.67E-5	2.18E-5	1.83E-5	3.11E-5	1.186E-4	5.64E-5	6.89E-5	7.23E-5	5.94E-5	5.3E-5	1.053E-4	5.91E-5	4.84E-5	6.04E-5	0.0	0.0	4.53E-5	0.0	0.0	1.163E-4	1.12E-4	4.94E-5	5.13E-5	9.95E-5	1.145E-4	9.75E-5	1.469E-4	9.56E-5	6.96E-5	0.0015	6.46E-5	7.68E-5	0.0	1.259E-4	0.0	0.0	0.0	
Streak-backed Oriole	2.08E-5	0.0015	0.0	0.0	0.0	1.614E-4	3.34E-5	2.123E-4	2.309E-4	2.7E-5	0.0015	0.0	0.0	0.0	0.0	2.37E-5	0.0	0.0	0.0	0.0	0.0	5.27E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	
Bullock's Oriole	5.614E-4	0.0013028	0.0010313	0.0010142	8.315E-4	0.0010374	5.336E-4	3.184E-4	4.617E-4	3.244E-4	2.525E-4	7.999E-4	0.0044185	0.0094923	0.0166053	0.0250463	0.0314367	0.0302237	0.0367075	0.0365412	0.0351732	0.0373901	0.0317432	0.0307327	0.0268229	0.0240964	0.0212555	0.0182888	0.0158496	0.0163895	0.0167984	0.0222488	0.0232168	0.0207799	0.0119344	0.0046561	9.751E-4	2.448E-4	2.391E-4	6.96E-5	3.955E-4	3.878E-4	1.152E-4	2.072E-4	8.39E-5	2.84E-4	1.78E-4	3.521E-4	
Altamira Oriole	0.0253862	0.0285289	0.0320933	0.0354764	0.0355054	0.0332427	0.0285	0.0391647	0.0326975	0.0330333	0.0275021	0.0219485	0.0185665	0.016863	0.015066	0.0129856	0.0095269	0.0064306	0.00745	0.0073914	0.0090582	0.0083733	0.0105811	0.0101636	0.006887	0.0056735	0.0074162	0.0078316	0.0049146	0.0050197	0.0040107	0.0047783	0.007459	0.0087224	0.0083043	0.0091214	0.0088245	0.0101361	0.0107105	0.0126626	0.0384311	0.0479961	0.0199985	0.0183541	0.0208158	0.0218291	0.0182608	0.0266482	
Audubon's Oriole	0.007069	0.0087474	0.0097974	0.0096049	0.0137476	0.0139472	0.0094889	0.0120466	0.010447	0.0099749	0.0078541	0.0059496	0.0054415	0.004042	0.0037626	0.0037119	0.0038145	0.00271	0.0045206	0.0032949	0.0040259	0.003265	0.0039605	0.0034363	0.0035039	0.0037611	0.0032446	0.0031236	0.0037474	0.0025401	0.0020344	0.0025011	0.0016795	0.0030272	0.00363	0.0027479	0.0023402	0.002987	0.0027733	0.0031309	0.012367	0.0111829	0.0047981	0.0058911	0.0063371	0.0062891	0.007582	0.0078998	
Altamira x Audubon's Oriole (hybrid)	8.32E-5	1.329E-4	1.964E-4	9.94E-5	1.109E-4	1.844E-4	2.001E-4	1.327E-4	4.329E-4	1.892E-4	1.768E-4	1.67E-5	1.741E-4	9.14E-5	6.22E-5	2.37E-5	1.691E-4	2.3E-5	0.0	2.97E-5	1.059E-4	0.0	5.91E-5	0.0	0.0	0.0	0.0	4.53E-5	0.0	0.0	0.0	0.0	4.94E-5	0.0	0.0	0.0	0.0	4.9E-5	0.0	0.0	3.595E-4	1.939E-4	7.68E-5	2.96E-5	4.2E-5	4.06E-5	7.12E-5	6.6E-5	
Baltimore Oriole	2.703E-4	6.381E-4	7.121E-4	6.761E-4	4.989E-4	4.15E-4	3.002E-4	3.449E-4	3.463E-4	3.244E-4	4.041E-4	5.5E-4	0.005768	0.0434377	0.1151329	0.1720507	0.1171784	0.0592072	0.0202163	0.0062337	0.0040788	0.0043183	0.0034876	0.0030491	0.0029602	0.0019124	0.0015892	0.0019466	0.0019658	0.0028425	0.0051732	0.0231447	0.0842225	0.144587	0.1228742	0.0648042	0.0251572	0.0098423	0.005164	0.0022612	0.0015818	8.08E-4	5.758E-4	3.256E-4	5.456E-4	6.086E-4	6.763E-4	4.621E-4	
Bullock's x Baltimore Oriole (hybrid)	2.08E-5	0.0	0.0	1.99E-5	0.0	0.0	1.67E-5	0.0	0.0	0.0	0.0	0.0	2.18E-5	9.14E-5	4.66E-5	8.3E-5	9.4E-5	9.19E-5	3.62E-5	0.0	0.0	0.0	1.182E-4	0.0	0.0	6.37E-5	0.0	0.0	0.0	6.05E-5	5.81E-5	7.47E-5	0.0	1.539E-4	0.0	7.63E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bullock's/Baltimore Oriole	0.0	5.32E-5	0.0015	0.0	0.0	0.0	1.67E-5	0.0	0.0	0.0	0.0	0.0	2.18E-5	5.49E-5	1.088E-4	9.49E-5	2.067E-4	1.608E-4	1.085E-4	5.94E-5	5.3E-5	0.0	5.91E-5	0.0	1.208E-4	0.0	0.0	0.0	6.14E-5	6.05E-5	5.81E-5	1.867E-4	2.964E-4	7.696E-4	4.475E-4	2.672E-4	1.95E-4	4.9E-5	1.434E-4	6.96E-5	7.19E-5	3.23E-5	0.0	0.0	0.0	0.0	0.0	2.2E-5	
Scott's Oriole	4.16E-5	1.595E-4	1.473E-4	5.97E-5	5.54E-5	6.92E-5	3.34E-5	1.327E-4	2.02E-4	0.0014327	0.002879	0.0065162	0.0094683	0.0101141	0.013107	0.0173853	0.0213274	0.018419	0.0194206	0.0275469	0.0177455	0.0186424	0.0156647	0.0155842	0.0137739	0.0129407	0.0125149	0.0102761	0.0074333	0.0084669	0.0072076	0.0075407	0.0065698	0.0065675	0.0062158	0.0048851	0.0046317	0.0022525	0.0013388	7.305E-4	1.798E-4	1.616E-4	7.68E-5	1.184E-4	0.0	0.0015	1.78E-4	0.0015	
new world oriole sp.	1.455E-4	1.861E-4	2.21E-4	7.95E-5	8.32E-5	1.844E-4	1.501E-4	2.123E-4	8.66E-5	1.352E-4	5.05E-5	3.166E-4	3.7E-4	3.841E-4	7.308E-4	8.894E-4	7.14E-4	9.876E-4	6.871E-4	2.968E-4	4.238E-4	5.793E-4	4.138E-4	3.388E-4	7.249E-4	3.825E-4	5.297E-4	9.054E-4	6.758E-4	9.072E-4	6.975E-4	0.0012319	0.0013831	0.0023089	0.0017404	0.0013358	7.313E-4	3.428E-4	1.913E-4	1.739E-4	3.595E-4	3.232E-4	1.152E-4	8.88E-5	2.098E-4	1.623E-4	7.12E-5	1.98E-4	
Red-winged Blackbird	0.2064162	0.2118263	0.2312093	0.2334798	0.2544416	0.256282	0.2455766	0.3006342	0.3021846	0.3108426	0.3113872	0.3055463	0.2990227	0.305143	0.2968888	0.2842251	0.2498591	0.2252997	0.2175328	0.1995666	0.2061129	0.1861077	0.1894544	0.1864292	0.1918081	0.1744757	0.1720302	0.1632866	0.1474997	0.1287572	0.1147408	0.1003434	0.1015116	0.0969728	0.0986574	0.1161743	0.1348545	0.154931	0.1600363	0.1712238	0.2071829	0.2284098	0.2143405	0.2060687	0.2000168	0.2048608	0.2306624	0.2158701	
Shiny Cowbird	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bronzed Cowbird	0.0054681	0.0042541	0.0052056	0.0047925	0.0040467	0.0039651	0.004536	0.0060764	0.0051658	0.0074338	0.0103038	0.0174655	0.0262499	0.0357561	0.0466906	0.0570537	0.0564659	0.0477929	0.0548262	0.0541142	0.0610764	0.0511875	0.0565703	0.0569645	0.0500211	0.044113	0.0489339	0.037483	0.0242044	0.0189295	0.019356	0.0179931	0.0146216	0.0140585	0.0131278	0.015495	0.0126761	0.0131721	0.0107583	0.0099492	0.0198087	0.0209438	0.007984	0.005299	0.0048682	0.0043415	0.0066921	0.0045991	
Brown-headed Cowbird	0.0509595	0.0492143	0.0551504	0.0516038	0.0588154	0.0622896	0.0666222	0.0802929	0.0960145	0.106804	0.1326363	0.1545064	0.1606774	0.1774453	0.1953294	0.2176842	0.2194746	0.2108539	0.217569	0.20019	0.1976375	0.1919006	0.1752675	0.1693931	0.1659518	0.1424109	0.1230963	0.0836125	0.0616169	0.0524342	0.0445245	0.0372182	0.0357143	0.0371473	0.0370462	0.0482406	0.0530447	0.0572912	0.0577604	0.0612955	0.0584556	0.0533937	0.0553892	0.0490823	0.0496475	0.0469447	0.0595522	0.047201	
Bronzed/Brown-headed Cowbird	1.247E-4	1.861E-4	1.473E-4	1.392E-4	1.663E-4	1.844E-4	1.001E-4	2.653E-4	2.886E-4	1.081E-4	2.525E-4	1.667E-4	4.136E-4	4.024E-4	4.82E-4	4.862E-4	4.322E-4	7.12E-4	4.701E-4	4.453E-4	4.767E-4	8.953E-4	0.0012414	4.356E-4	4.229E-4	5.737E-4	7.284E-4	2.263E-4	7.372E-4	2.419E-4	6.394E-4	4.48E-4	9.88E-5	5.644E-4	5.47E-4	5.725E-4	5.363E-4	5.386E-4	2.869E-4	3.131E-4	6.112E-4	9.373E-4	3.455E-4	3.848E-4	8.39E-5	2.84E-4	1.424E-4	2.201E-4	
Rusty Blackbird	0.004782	0.0051315	0.0048373	0.0035795	0.0048228	0.0053483	0.002885	0.0031045	0.0032034	0.003325	0.00149	5.833E-4	2.18E-5	1.097E-4	9.33E-5	0.0	0.0	2.3E-5	0.0015	2.97E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.82E-5	0.0	0.0	4.78E-5	6.96E-5	3.236E-4	9.05E-4	0.0022647	0.0036116	0.0035253	0.0053964	0.0049123	0.0051272	
Brewer's Blackbird	0.0308959	0.0228657	0.0269368	0.0227295	0.0218964	0.0190419	0.0177604	0.0210417	0.0213847	0.0203552	0.0199763	0.0174155	0.0151274	0.0131868	0.0133246	0.0109815	0.0065579	0.0019062	7.233E-4	3.562E-4	1.589E-4	5.27E-5	5.91E-5	0.0	0.0	0.0	0.0	4.53E-5	6.14E-5	0.0	1.744E-4	3.73E-5	9.88E-5	3.079E-4	8.951E-4	0.0023281	0.0042416	0.007345	0.0088457	0.0121756	0.0142724	0.0169037	0.0242592	0.0273831	0.0285379	0.0264952	0.0276581	0.0279905	
Rusty/Brewer's Blackbird	0.0	2.66E-5	0.0015	1.99E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.84E-5	2.96E-5	4.2E-5	0.0	0.0	0.0	
Common Grackle	0.0382352	0.0316929	0.0356538	0.0325531	0.0352005	0.0428328	0.052047	0.0457452	0.0578338	0.0645798	0.074046	0.0783281	0.0840607	0.0897652	0.0955113	0.0979081	0.1061295	0.1228699	0.1185129	0.1071301	0.1169086	0.1075886	0.1042738	0.0906979	0.0872349	0.0749665	0.0607204	0.0585785	0.0497604	0.0474751	0.0462683	0.0452441	0.0509287	0.0544382	0.0566385	0.0609877	0.0670372	0.0686025	0.0595295	0.051068	0.039977	0.0349386	0.0425687	0.0347247	0.0352526	0.0332711	0.0459545	0.0361984	
Boat-tailed Grackle	0.0103541	0.0100768	0.0101657	0.0102412	0.0101998	0.0092904	0.0092054	0.0133202	0.0130444	0.0163004	0.019951	0.0230985	0.0276647	0.0375668	0.0451514	0.0405223	0.0262317	0.0157319	0.0135619	0.01128	0.0122365	0.0144294	0.0125318	0.0110831	0.0111158	0.0097533	0.0109919	0.0102761	0.0126551	0.0087088	0.0126133	0.0094445	0.0100771	0.0111339	0.0135753	0.0138921	0.0126274	0.0160611	0.0166396	0.0160718	0.010893	0.0101164	0.00998	0.0097987	0.0095266	0.0100625	0.0189371	0.0101664	
Great-tailed Grackle	0.2470009	0.2340805	0.2385758	0.2438205	0.2624796	0.2444096	0.2252147	0.2934168	0.2999913	0.3197362	0.3327525	0.3553763	0.3708726	0.3840259	0.3848127	0.3740691	0.3620767	0.3522117	0.3500054	0.3289005	0.3533213	0.3390384	0.3539635	0.3439164	0.3433819	0.3423217	0.3431334	0.3192395	0.3142892	0.2931963	0.2863288	0.2760564	0.2720312	0.2645972	0.2559423	0.2713915	0.2835552	0.2918421	0.3043894	0.3032422	0.3527826	0.3596962	0.2884999	0.2643576	0.250042	0.2557413	0.2662229	0.2387994	
Boat-tailed/Great-tailed Grackle	0.0017673	0.0024993	0.0019644	0.0025653	0.0025777	0.0023745	0.0019511	0.0032637	0.0025685	0.0034331	0.0037629	0.004333	0.005398	0.0063099	0.0074164	0.0064039	0.0039836	0.0028938	0.0022061	0.0030575	0.0033902	0.0045289	0.00266	0.0023231	0.002779	0.0042711	0.0041054	0.003033	0.0043617	0.004173	0.0039526	0.0033224	0.0034084	0.003489	0.0026852	0.0046561	0.0050705	0.0045049	0.0045902	0.0043832	0.0033434	0.0029735	0.0030324	0.0022499	0.0032735	0.0022316	0.0023137	0.0018924	
grackle sp.	0.0016633	0.001675	0.0015224	0.0013721	0.001663	0.0017059	0.0024181	0.0016982	0.0020779	0.0022166	0.0020456	0.0021832	0.0021113	0.0025057	0.0027364	0.0027513	0.0027246	0.0024115	0.0018806	0.001781	0.0024367	0.0021591	0.0019507	0.0014519	0.0019332	0.0017849	0.0029797	0.0016297	0.0026416	0.0016329	0.0023832	0.0022398	0.0026675	0.0021036	0.0023869	0.0022899	0.0026327	0.0027911	0.0030123	0.0023655	0.0016897	0.0012928	0.0017273	0.0021314	0.0010072	0.0012172	0.0023137	0.0020025	
blackbird sp.	0.0086908	0.0070192	0.0067526	0.0052101	0.0046287	0.0053483	0.0060535	0.0043251	0.004704	0.0048117	0.0048236	0.0036664	0.0030473	0.0024508	0.0022545	0.001933	0.0016912	0.0018373	0.0014104	0.0021076	0.0012713	0.0015799	8.276E-4	0.0013067	0.0019936	0.0018487	0.0016554	0.0016297	0.002273	0.0018748	0.002325	0.0022771	0.0032602	0.0035403	0.0038289	0.0041982	0.0045342	0.0049946	0.0052596	0.0058095	0.0076934	0.0070782	0.0081376	0.0088514	0.0079318	0.0086018	0.0110704	0.008626	
