









Frequency of observations in the selected location(s).:
Number of taxa: 	621

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
booby sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.534034311012728E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0333468889792598E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Gannet	9.044862518089725E-4	0.001144950767117014	0.0024783147459727386	0.0044411547002220575	0.0029030817329164806	0.0015533980582524273	0.0014943621790517593	0.001609442060085837	0.002418704649287826	0.0024906600249066002	0.0035571365051133837	0.0039603960396039604	0.003865979381443299	0.001914180890094114	0.002404167223186857	0.0013280212483399733	0.001370399373531715	5.543237250554324E-4	0.0015	3.324468085106383E-4	4.123711340206186E-4	4.178854993731718E-4	5.13347022587269E-4	3.8819875776397513E-4	0.0	0.0014058106841611997	0.0	8.547008547008547E-4	0.0015	0.0	0.0	0.0	8.357709987463436E-4	4.137360364087712E-4	4.329004329004329E-4	0.0	0.0	3.677822728944465E-4	0.0	2.0333468889792598E-4	0.0	0.0013554727211114877	0.002158273381294964	8.163265306122449E-4	0.0019252984212552945	0.0018254837531945967	0.0033142512805061767	7.335411699981661E-4	
sulid sp.	0.0	0.0	0.0	0.0	0.0	0.0	1.3585110718652356E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.650967506389193E-4	0.0	0.0	
Anhinga	0.1416425470332851	0.1323563086787268	0.1358942585708385	0.1151739452257587	0.12170611880303707	0.10932038834951456	0.08667300638500204	0.12339055793991416	0.10884170921795217	0.11955168119551682	0.10271231658514896	0.0942008486562942	0.09462444771723122	0.08422395916414101	0.08361159342860959	0.07814894269077537	0.08379013312451057	0.1094789356984479	0.10844841592201462	0.10671542553191489	0.15175257731958763	0.14417049728374426	0.15143737166324436	0.15256211180124224	0.13664596273291926	0.1513589503280225	0.14827995255041518	0.14615384615384616	0.16136363636363638	0.14121699196326062	0.1505257332595462	0.1426607081471296	0.15294609277058085	0.1481175010343401	0.14545454545454545	0.13684538653366585	0.12210604929051531	0.1250459727841118	0.12931334959916346	0.11488409922732819	0.11889542316543084	0.12809217214503557	0.13633093525179857	0.13986394557823129	0.12475933769734308	0.11500547645125958	0.12232600180777342	0.1633962956170915	
Neotropic Cormorant	0.06711287988422576	0.04694298145179757	0.05183808343659645	0.055662472242783124	0.05873157659669495	0.04563106796116505	0.04455916315717973	0.05123390557939914	0.04703036818059662	0.05454545454545454	0.062249888839484215	0.06181046676096181	0.05173048600883652	0.045621311213909714	0.04661413116067851	0.07212176933292472	0.060297572435395456	0.04462305986696231	0.04752233956133225	0.05053191489361702	0.06144329896907216	0.05432511491851233	0.06724845995893224	0.052795031055900624	0.05733397037744864	0.06794751640112465	0.05871886120996441	0.062393162393162394	0.058522727272727275	0.05510907003444317	0.06364139457664637	0.061876933654176694	0.05808608441287087	0.06247414149772445	0.045021645021645025	0.04800498753117207	0.043315907393577296	0.059580728208900334	0.04740327640292785	0.10085400569337129	0.08642290974175403	0.05760759064723822	0.06654676258992806	0.05061224489795919	0.05005775895263766	0.0660825118656444	0.08345887315456463	0.05244819365486888	
Double-crested Cormorant	0.35003617945007237	0.3356995649187085	0.34076827757125155	0.35840118430792006	0.37226440375167485	0.31766990291262137	0.273739980980845	0.33476394849785407	0.32356893308250473	0.3163138231631382	0.3028012449977768	0.2497878359264498	0.22496318114874816	0.17371191577604084	0.13116067850941632	0.08325671672285218	0.05324980422866092	0.05321507760532151	0.036961819658813976	0.03291223404255319	0.03463917525773196	0.028834099456748852	0.033367556468172486	0.02717391304347826	0.031055900621118012	0.03467666354264293	0.03499406880189798	0.04188034188034188	0.04943181818181818	0.06314580941446613	0.059767570558937465	0.09006531454107941	0.09820309235269536	0.11377741001241208	0.11991341991341992	0.1433915211970075	0.17513069454817026	0.19749908054431775	0.21680027884280237	0.23098820658804392	0.25031961135259523	0.3320908166723145	0.3471223021582734	0.3458503401360544	0.32306507508663845	0.3249361080686382	0.33052124133775235	0.34861544104162845	
Neotropic/Double-crested Cormorant	0.0030752532561505066	0.0036638424547744447	0.0026848409748038	0.002072538860103627	0.003573023671281822	0.003883495145631068	0.002173617714984377	0.006437768240343348	0.0037624294544477293	0.00523038605230386	0.004668741662961316	0.004101838755304102	0.004602356406480118	0.004785452225235284	0.0041405102177106985	0.004392685667586066	0.001957713390759593	2.771618625277162E-4	0.0	9.973404255319148E-4	4.123711340206186E-4	0.0	0.0	0.0	0.0	0.0028116213683223993	0.0011862396204033216	0.001282051282051282	0.0017045454545454545	0.001148105625717566	0.002213613724405091	0.0013750429700928155	8.357709987463436E-4	0.0012412081092263137	0.0	0.0012468827930174563	0.0014936519790888724	0.002206693637366679	0.0010456605088881143	0.0022366815778771857	0.004602403477371516	0.006777363605557438	0.004316546762589928	0.0038095238095238095	0.0026954177897574125	0.0018254837531945967	0.00391684242241639	0.0018338529249954153	
cormorant sp.	0.010492040520984082	0.00984657659720632	0.011358942585708385	0.009030347890451517	0.008485931219294328	0.007378640776699029	0.008830321967124032	0.008851931330472103	0.00859983875302338	0.009962640099626401	0.006891951978657181	0.007637906647807638	0.007363770250368188	0.006061572818631361	0.005075464137838921	0.00684441720298294	0.004698512137823023	0.0066518847006651885	0.004467912266450041	0.004654255319148936	0.002061855670103093	0.002089427496865859	0.005646817248459959	0.004658385093167702	0.004300047778308648	0.0037488284910965324	0.0029655990510083037	0.007692307692307693	0.004545454545454545	0.0057405281285878304	0.004427227448810182	0.007218975592987281	0.0037609694943585457	0.004551096400496483	0.004761904761904762	0.007169576059850374	0.00597460791635549	0.00625229863920559	0.011153712094806553	0.012200081333875559	0.01585272308872411	0.009488309047780414	0.013309352517985611	0.007346938775510204	0.008856372737774355	0.008762322015334063	0.010244049412473637	0.00825233816247937	
American White Pelican	0.13368306801736612	0.12686054499656516	0.14250309789343246	0.13560325684678015	0.13733809736489505	0.11300970873786408	0.100937372639587	0.12178111587982833	0.10722923945176029	0.09190535491905355	0.07003112494441974	0.06393210749646393	0.04455081001472754	0.03429574094751954	0.032856952050220385	0.03606088466646236	0.0264291307752545	0.02466740576496674	0.017465475223395612	0.0199468085106383	0.02268041237113402	0.020058503969912243	0.013860369609856264	0.018245341614906832	0.01433349259436216	0.01499531396438613	0.018386714116251483	0.017094017094017096	0.009659090909090909	0.016647531572904706	0.00996126175982291	0.013750429700928154	0.0162975344755537	0.023169218038891187	0.01904761904761905	0.032418952618453865	0.05265123226288275	0.06546524457521148	0.08922969675845242	0.10370069133794226	0.10738941447200205	0.15011860386309725	0.15611510791366906	0.14612244897959184	0.13284559106661534	0.1361810879883169	0.14582705634227178	0.14322391344214194	
Brown Pelican	0.13929088277858176	0.14517975727043736	0.13795952085914912	0.12642487046632125	0.14537740062527915	0.12097087378640776	0.09523162613775302	0.13465665236051502	0.12201021230851922	0.12478206724782068	0.10626945309026234	0.09773691654879774	0.10603829160530191	0.12171000159515075	0.1386403098704421	0.1287159056083359	0.08790133124510571	0.06873614190687362	0.0727051177904143	0.06349734042553191	0.0622680412371134	0.05641454241537819	0.053388090349075976	0.06055900621118013	0.04300047778308648	0.06513589503280225	0.06465005931198102	0.05555555555555555	0.04772727272727273	0.07692307692307693	0.061427780852241286	0.08525266414575455	0.09109903886335144	0.0906081919735209	0.0987012987012987	0.09756857855361596	0.11015683345780433	0.09893343140860611	0.10108051585918439	0.12932086213908092	0.11659422142674508	0.1433412402575398	0.13597122302158274	0.1414965986394558	0.12052368117058145	0.13106973347937204	0.1473335341970473	0.16926462497707684	
American Bittern	0.004341534008683068	0.0036638424547744447	0.003304419661296985	0.00384900074019245	0.004689593568557392	0.004466019417475728	0.002173617714984377	0.0029506437768240345	0.004568664337543671	0.006475716064757161	0.005335704757670075	0.010608203677510608	0.005706921944035346	0.008932844153772532	0.006678242286630159	0.007763816528756768	0.0031323414252153485	8.314855875831486E-4	0.0020308692120227455	6.648936170212766E-4	0.0	0.0	0.0	3.8819875776397513E-4	0.0	0.0	5.931198102016608E-4	0.0	5.681818181818182E-4	5.74052812858783E-4	5.534034311012728E-4	3.4376074252320387E-4	4.178854993731718E-4	0.0016549441456350847	0.0012987012987012987	0.002805486284289277	0.0033607169529499626	0.0051489518205222505	0.0059254095503659815	0.017486783245221633	0.012273075939657376	0.0057607590647238225	0.004676258992805755	0.0032653061224489797	0.003850596842510589	0.004746257758305951	0.010545344983428743	0.0045846323124885385	
Least Bittern	9.044862518089725E-4	4.579803068468056E-4	4.130524576621231E-4	2.9607698001480384E-4	0.0	1.941747572815534E-4	4.075533215595707E-4	5.36480686695279E-4	0.0	2.4906600249066E-4	8.892841262783459E-4	0.0033946251768033945	0.0068114874815905745	0.011644600414739192	0.017496994790971016	0.030646644192460926	0.02682067345340642	0.01662971175166297	0.024370430544272948	0.029587765957446808	0.03257731958762886	0.027162557459256165	0.04004106776180698	0.03299689440993789	0.029144768275203056	0.03889409559512652	0.036773428232502965	0.025213675213675214	0.023295454545454546	0.015499425947187142	0.018815716657443277	0.015125472671020969	0.010029251984956121	0.011584609019445594	0.00735930735930736	0.00841645885286783	0.00597460791635549	0.004781169547627804	0.0038340885325897525	0.0030500203334688897	0.003068268984914344	0.0	3.5971223021582735E-4	2.7210884353741496E-4	0.0011551790527531767	3.650967506389193E-4	0.0012051822838204278	0.0014670823399963323	
Great Blue Heron	0.3359261939218524	0.3350125944584383	0.33271375464684017	0.3379718726868986	0.3343010272443055	0.2961165048543689	0.24860752615133813	0.27467811158798283	0.2803009943563558	0.27322540473225404	0.2647843485993775	0.24059405940594059	0.23232695139911635	0.2151858350614133	0.20502203819954587	0.21084891204413117	0.23159749412685982	0.23863636363636365	0.22542648253452477	0.23570478723404256	0.30515463917525776	0.2778938570831592	0.290041067761807	0.2686335403726708	0.27854753941710464	0.3003748828491096	0.2805456702253855	0.2230769230769231	0.25170454545454546	0.25200918484500573	0.23907028223574986	0.2722585080783774	0.28374425407438364	0.30906081919735207	0.3034632034632035	0.3020573566084788	0.3222554144884242	0.32622287605737404	0.3147438131753224	0.3727124847498983	0.3630784965481974	0.3693663165028804	0.36510791366906475	0.3523809523809524	0.3496341932999615	0.3534136546184739	0.4067490207893944	0.3451311204841372	
Great Egret	0.4431982633863965	0.440577055186627	0.4368029739776952	0.4469282013323464	0.4504242965609647	0.389126213592233	0.33799755468007064	0.3865343347639485	0.3808116097823166	0.3686176836861768	0.35904846598488216	0.3493635077793494	0.3477540500736377	0.3482214069229542	0.3453986910645118	0.3595872918582082	0.370203602192639	0.401330376940133	0.39073923639317626	0.4002659574468085	0.48	0.4722106142916841	0.473305954825462	0.4701086956521739	0.4610606784519828	0.471883786316776	0.4596678529062871	0.42606837606837605	0.42272727272727273	0.42192881745120553	0.43220807969009406	0.4623581986937092	0.47179272879231093	0.4844848986346711	0.4649350649350649	0.47849127182044887	0.4540702016430172	0.46965796248620817	0.44440571627744857	0.49125660837738916	0.49117872666837126	0.481531684174856	0.479136690647482	0.4729251700680272	0.46168656141701964	0.44505293902884263	0.47002109068996684	0.4667155694113332	
Snowy Egret	0.23733719247467439	0.21845660636592626	0.21520033044196613	0.21968911917098446	0.23537293434569004	0.19281553398058252	0.1596250509441652	0.21083690987124465	0.20021499596882558	0.2199252801992528	0.20964873277012006	0.21188118811881188	0.21244477172312223	0.21614292550646036	0.2309336182716709	0.2457860864235366	0.23805794831636648	0.22560975609756098	0.24776604386677498	0.24867021276595744	0.3080412371134021	0.31257835353113245	0.290041067761807	0.28843167701863354	0.2866698518872432	0.2994376757263355	0.3013048635824436	0.2760683760683761	0.26534090909090907	0.2663605051664753	0.27227448810182625	0.29941560673771056	0.29419139155871293	0.29582126603227143	0.27445887445887446	0.2846009975062344	0.2658700522778193	0.26700993012136814	0.23910770303241546	0.2873119154127694	0.2817693684479673	0.25381226702812604	0.2654676258992806	0.24680272108843537	0.2248748556026184	0.2343921139101862	0.2518830973184694	0.24426920960938933	
Little Blue Heron	0.09316208393632416	0.08335241584611862	0.08550185873605948	0.07742413027387121	0.0964716391246092	0.07242718446601942	0.06235565819861432	0.10112660944206009	0.10749798441279226	0.13947696139476962	0.16562916851934192	0.18585572842998585	0.17360088365243004	0.1749880363694369	0.17136369707492988	0.1752988047808765	0.19244322631166796	0.19567627494456763	0.1990251827782291	0.22706117021276595	0.2993814432989691	0.3033848725449227	0.3131416837782341	0.31327639751552794	0.3277591973244147	0.33083411433926896	0.29952550415183865	0.2777777777777778	0.2903409090909091	0.2629161882893226	0.2933038184836746	0.284977655551736	0.25867112411199333	0.2614811750103434	0.21471861471861473	0.2125935162094763	0.16766243465272593	0.1629275468922398	0.1321017776228651	0.12728751525010168	0.11454870877013551	0.10877668586919688	0.09568345323741007	0.09578231292517007	0.08933384674624567	0.08908360715589632	0.10937029225670383	0.10893086374472767	
Tricolored Heron	0.08610709117221418	0.0739638195557591	0.0735233374638579	0.07268689859363435	0.0884323358642251	0.0625242718446602	0.04863469637277544	0.06920600858369098	0.0653050255307713	0.07745952677459526	0.0853712761227212	0.09222065063649222	0.09885861561119293	0.11229861221885468	0.1256845198343796	0.12800081724384513	0.10493343774471417	0.10144124168514412	0.10316815597075549	0.11269946808510638	0.14432989690721648	0.1274550773088174	0.15451745379876797	0.14518633540372672	0.14667940754897277	0.1780693533270853	0.17259786476868327	0.16196581196581197	0.13977272727272727	0.14982778415614237	0.1527393469839513	0.1608800275008594	0.14876723777684914	0.14604882085229623	0.14025974025974025	0.14027431421446385	0.12584017923823748	0.14122839279146746	0.11746253049843151	0.12891419276128507	0.10790079263615443	0.10335479498475093	0.10359712230215827	0.09659863945578231	0.08663842895648825	0.0850675428988682	0.09822235613136487	0.09114249037227215	
Reddish Egret	0.0019898697539797393	0.006640714449278681	0.003510945890128046	0.006661732050333087	0.007592675301473872	0.005048543689320388	0.0032604265724765656	0.006974248927038627	0.0032249395323837677	0.00821917808219178	0.010893730546909737	0.012164073550212163	0.015832106038291605	0.019779869197639178	0.025911580072125018	0.019511696802533455	0.017619420516836334	0.013026607538802661	0.02761982128350934	0.022938829787234043	0.0288659793814433	0.026744671959882994	0.016940451745379878	0.027950310559006212	0.019589106545628284	0.02999062792877226	0.02431791221826809	0.02735042735042735	0.017613636363636363	0.02812858783008037	0.012174875484228001	0.031625988312134756	0.020894274968658588	0.03061646669424907	0.03333333333333333	0.029301745635910224	0.0351008215085885	0.025376976829716808	0.025095852213314743	0.02277348515656771	0.016619790334952696	0.011182649949169773	0.014388489208633094	0.005714285714285714	0.007701193685021178	0.002190580503833516	0.012051822838204279	0.0038510911424903724	
Cattle Egret	0.08104196816208394	0.0657201740325166	0.060925237505163155	0.05951147298297557	0.062081286288521664	0.04912621359223301	0.04523841869311235	0.05177038626609442	0.06261757592045149	0.06301369863013699	0.07603379279679857	0.10707213578500707	0.15353460972017674	0.18758972722922315	0.20355282489648724	0.2053325160894882	0.21671887235708692	0.22339246119733924	0.2307067424857839	0.2091090425531915	0.3406185567010309	0.352695361470957	0.3665297741273101	0.3641304347826087	0.3717152412804587	0.380506091846298	0.3368920521945433	0.29273504273504275	0.2761363636363636	0.256601607347876	0.29828444936358606	0.28944654520453766	0.2783117425825324	0.25237898220935046	0.22597402597402597	0.2334788029925187	0.190067214339059	0.16586980507539537	0.13523875914952946	0.1409109394062627	0.12886729736640246	0.09556082683835988	0.07266187050359713	0.07972789115646259	0.06854062379668849	0.07411464037970063	0.08466405543838505	0.0825233816247937	
white egret sp.	0.001808972503617945	0.0025188916876574307	0.0016522098306484924	0.001628423390081421	0.0013398838767306833	0.0021359223300970874	0.00190191550061133	0.001609442060085837	2.687449610319806E-4	0.0037359900373599006	0.003334815473543797	0.0031117397454031117	0.004602356406480118	0.005104482373584304	0.0036062508347802858	0.0050056185514352845	0.003915426781519186	0.0036031042128603103	0.004061738424045491	0.004654255319148936	0.0053608247422680414	0.00459674049310489	0.002566735112936345	0.007763975155279503	0.008122312470138558	0.007029053420805998	0.011862396204033215	0.010256410256410256	0.011931818181818182	0.016647531572904706	0.01715550636413946	0.013062908215881746	0.015043877977434183	0.01406702523789822	0.00735930735930736	0.008728179551122194	0.006721433905899925	0.008458992276572269	0.006971070059254096	0.0069133794225294835	0.004602403477371516	0.0020332090816672314	0.005035971223021582	0.002993197278911565	0.0034655371582595304	0.0036509675063891934	0.0030129557095510697	0.0029341646799926646	
Green Heron	0.018632416787264832	0.012136478131440347	0.019206939281288724	0.013767579570688379	0.016748548459133542	0.013398058252427184	0.011683195218041027	0.015021459227467811	0.01236226820747111	0.017185554171855542	0.03357047576700756	0.06407355021216407	0.10401325478645067	0.14021375019939383	0.16094563910778684	0.1817346000612933	0.17717306186374315	0.1934589800443459	0.20024370430544272	0.20212765957446807	0.26597938144329897	0.2511491851232762	0.2720739219712526	0.2795031055900621	0.28475871954132825	0.2802249297094658	0.2556346381969158	0.2247863247863248	0.22897727272727272	0.19230769230769232	0.21748754842280021	0.21278789962186317	0.1863769327204346	0.1795614398014067	0.14675324675324675	0.11502493765586035	0.06161314413741598	0.04413387274733358	0.03241547577553154	0.029686864579097194	0.02301201738685758	0.02677058624195188	0.023381294964028777	0.019591836734693877	0.015017327685791297	0.01642935377875137	0.01958421211208195	0.02365670273244086	
Black-crowned Night-Heron	0.05028943560057887	0.03801236546828486	0.04233787691036762	0.03908216136195411	0.04108977221974096	0.0316504854368932	0.026219263686999048	0.03701716738197425	0.02848696586938995	0.03536737235367372	0.042907959092930194	0.042715700141442714	0.04013254786450663	0.03892167809858032	0.04661413116067851	0.05138420676269282	0.05168363351605325	0.05432372505543237	0.06011372867587327	0.06815159574468085	0.07463917525773196	0.06811533639782699	0.07238193018480493	0.08074534161490683	0.07835642618251314	0.09465791940018745	0.08422301304863583	0.0641025641025641	0.06704545454545455	0.05453501722158439	0.06253458771444383	0.06600206256445514	0.06017551190973673	0.05792304509722797	0.05064935064935065	0.05673316708229426	0.043689320388349516	0.04560500183891136	0.04217497385848728	0.046360309068727124	0.042188698542572234	0.03625889528973229	0.04820143884892086	0.0419047619047619	0.03350019252984213	0.041986126323475724	0.05664356733956011	0.05098111131487255	
Yellow-crowned Night-Heron	0.001085383502170767	0.002060911380810625	0.0028913672036348617	0.0013323464100666173	8.932559178204555E-4	0.0011650485436893205	0.0012226599646787122	0.0037553648068669528	0.011018543402311207	0.026650062266500622	0.04646509559804358	0.061103253182461105	0.07290132547864507	0.08470250438666455	0.08454654734873782	0.09224639901930738	0.11550509005481598	0.13137472283813748	0.1348497156783103	0.13929521276595744	0.16536082474226804	0.15754283326368576	0.175564681724846	0.18206521739130435	0.16865742952699475	0.18697282099343954	0.16132858837485173	0.13974358974358975	0.13068181818181818	0.11194029850746269	0.11178749308245711	0.09109659676864902	0.07480150438779774	0.07860984691766652	0.06406926406926407	0.048628428927680795	0.03323375653472741	0.024273630011033467	0.011850819100731963	0.009760065067100447	0.002301201738685758	0.003727549983056591	0.0014388489208633094	8.163265306122449E-4	0.0015402387370042356	7.301935012778386E-4	0.0018077734257306419	0.005684944067485788	
Black-crowned/Yellow-crowned Night-Heron	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2232103156958648E-4	7.072135785007072E-4	3.681885125184094E-4	6.38060296698038E-4	4.0069453719780956E-4	7.15088364490755E-4	1.9577133907595928E-4	5.543237250554324E-4	0.0	3.324468085106383E-4	4.123711340206186E-4	4.178854993731718E-4	0.0015	7.763975155279503E-4	4.7778308647873863E-4	0.0	0.0011862396204033216	0.0017094017094017094	0.0022727272727272726	0.001148105625717566	5.534034311012728E-4	0.0013750429700928155	0.001671541997492687	8.274720728175424E-4	0.0017316017316017316	6.234413965087282E-4	7.468259895444362E-4	7.35564545788893E-4	0.0010456605088881143	2.0333468889792598E-4	0.0	0.0	0.0	0.0	0.0	3.650967506389193E-4	0.0	0.0	
heron sp.	1.808972503617945E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.828854314002829E-4	1.840942562592047E-4	1.595150741745095E-4	0.0	3.0646644192460924E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.681818181818182E-4	0.0	0.0016602102933038186	0.0010312822275696115	0.0	0.0	4.329004329004329E-4	0.0	3.734129947722181E-4	3.677822728944465E-4	3.485535029627048E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8338529249954154E-4	
White Ibis	0.19916787264833574	0.18662697504007328	0.1815365551425031	0.1692079940784604	0.18378740509155872	0.15398058252427185	0.12294525200380384	0.15638412017167383	0.15022843321687718	0.1651307596513076	0.15829257447754558	0.1231966053748232	0.11377025036818851	0.1293667251555272	0.14585281154000268	0.1630401471038921	0.1572043852779953	0.14661862527716185	0.14094232331437856	0.16156914893617022	0.21896907216494846	0.20351023819473466	0.22176591375770022	0.2360248447204969	0.24032489249880554	0.2689784442361762	0.2526690391459075	0.25256410256410255	0.26079545454545455	0.2600459242250287	0.2612064194798008	0.2695084221381918	0.2904304220643544	0.28465039304923456	0.2636363636363636	0.2733790523690773	0.25728155339805825	0.267745494667157	0.24468455907981876	0.29219194794631964	0.3029915622602915	0.22602507624534057	0.23093525179856114	0.20843537414965987	0.19445514054678475	0.20299379335523915	0.23199758963543235	0.20465798642948835	
Glossy Ibis	0.007054992764109986	0.006411724295855278	0.004750103263114415	0.007253886010362694	0.008262617239839214	0.006407766990291262	0.005298193180274419	0.005633047210300429	0.005106154259607632	0.007721046077210461	0.005780346820809248	0.007355021216407355	0.007731958762886598	0.006859148189503908	0.005075464137838921	0.009500459699662888	0.004894283476898982	0.003880266075388027	0.005280259951259139	0.008976063829787235	0.007835051546391752	0.0058503969912244045	0.009240246406570842	0.012422360248447204	0.016722408026755852	0.018275538894095594	0.018386714116251483	0.013675213675213675	0.010795454545454546	0.004592422502870264	0.004980630879911455	0.005156411137848058	0.003343083994985374	0.005378568473314025	0.003463203463203463	0.00529925187032419	0.0018670649738610904	0.002942258183155572	0.003136981526664343	0.00955673037820252	0.009204806954743032	0.003049813622500847	0.0028776978417266188	0.0021768707482993197	0.0026954177897574125	0.00547645125958379	0.0072310937029225674	0.005318173482486705	
White-faced Ibis	0.04739507959479016	0.03434852301351042	0.03841387856257745	0.044855662472242784	0.045779365788298346	0.035922330097087375	0.03382692568944437	0.034334763948497854	0.03171190540177372	0.02714819427148194	0.03490440195642508	0.04031117397454031	0.034977908689248896	0.032860105279948953	0.03860024041672232	0.06752477270405557	0.0663664839467502	0.05044345898004435	0.04914703493095045	0.047539893617021274	0.056082474226804124	0.06226493940660259	0.06673511293634497	0.06560559006211181	0.0754897276636407	0.08809746954076851	0.08066429418742586	0.07008547008547009	0.0715909090909091	0.040183696900114814	0.04925290536801328	0.0446888965280165	0.03343083994985374	0.03392635498551924	0.0341991341991342	0.03771820448877806	0.037341299477221805	0.04339830820154469	0.031021261763680724	0.09841398942659618	0.10176425466632574	0.039647577092511016	0.03633093525179856	0.027482993197278913	0.033885252214093185	0.062066447608616286	0.08436275986742994	0.03667705849990831	
Glossy x White-faced Ibis (hybrid)	1.808972503617945E-4	0.0	0.0	1.4803849000740192E-4	0.0	0.0	0.0	0.0	0.0	0.0	2.2232103156958648E-4	4.243281471004243E-4	3.681885125184094E-4	0.0	1.3356484573260317E-4	4.086219225661457E-4	7.830853563038371E-4	5.543237250554324E-4	8.123476848090983E-4	6.648936170212766E-4	0.0	0.0	5.13347022587269E-4	3.8819875776397513E-4	0.0023889154323936935	0.0	5.931198102016608E-4	8.547008547008547E-4	0.0	0.0	0.0	0.0	4.178854993731718E-4	4.137360364087712E-4	0.0	0.0	0.0	0.0	0.0	2.0333468889792598E-4	0.0	0.0	3.5971223021582735E-4	0.0	0.0	3.650967506389193E-4	3.0129557095510696E-4	0.0	
Glossy/White-faced Ibis	0.01881331403762663	0.020838103961529655	0.02168525402726146	0.021317542561065876	0.026797677534613668	0.01825242718446602	0.014400217361771498	0.017435622317596565	0.02042461703843053	0.022166874221668742	0.0213428190306803	0.023762376237623763	0.02264359351988218	0.01595150741745095	0.018298383865366634	0.022678516702421086	0.01957713390759593	0.019124168514412416	0.01949634443541836	0.023936170212765957	0.03628865979381443	0.020894274968658588	0.03696098562628337	0.04386645962732919	0.04586717630195891	0.06513589503280225	0.05575326215895611	0.05299145299145299	0.05227272727272727	0.03903559127439724	0.043718871057000556	0.0357511172224132	0.04262432093606352	0.03061646669424907	0.03506493506493506	0.029301745635910224	0.022404779686333084	0.03346818683339463	0.027884280237016383	0.0656771045140301	0.06724622858603937	0.04032531345306676	0.03884892086330935	0.026938775510204082	0.02502887947631883	0.02774735304855787	0.02380235010545345	0.02365670273244086	
ibis sp.	0.0	0.0	0.0	0.0	2.2331397945511388E-4	0.0	0.0	0.0	0.0	0.0	0.0	1.4144271570014144E-4	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Roseate Spoonbill	0.0428726483357453	0.03205862147927639	0.03862040479140851	0.03671354552183568	0.042652970075926756	0.03300970873786408	0.029751392473848663	0.04050429184549356	0.04111797903789304	0.05927770859277708	0.0542463317029791	0.0702970297029703	0.06461708394698086	0.05583027596107832	0.06745024709496461	0.08856880171621208	0.07772122161315584	0.06929046563192905	0.0727051177904143	0.07313829787234043	0.09030927835051547	0.07772670288340995	0.09496919917864477	0.09394409937888198	0.09794553272814142	0.10731021555763824	0.10260972716488731	0.08888888888888889	0.09659090909090909	0.08036739380022963	0.08190370780298838	0.08594018563080097	0.08566652737150021	0.08026479106330162	0.0748917748917749	0.08884039900249377	0.07356235997012696	0.08458992276572269	0.07005925409550366	0.11102074013826758	0.10329838915878292	0.07048458149779736	0.060071942446043164	0.034013605442176874	0.03812090874085483	0.05257393209200438	0.08165109972883398	0.03484320557491289	
Black Vulture	0.14869753979739508	0.14563773757728418	0.157786038826931	0.15544041450777202	0.17507815989280928	0.1716504854368932	0.14617579133269937	0.14431330472103004	0.14001612469766192	0.14669987546699875	0.1416184971098266	0.14172560113154173	0.15279823269513992	0.1341521773807625	0.142380125550955	0.12973746041475126	0.144283476898982	0.1643569844789357	0.14175467099918765	0.1466090425531915	0.2181443298969072	0.19306310071040536	0.1919917864476386	0.18167701863354038	0.18203535594839942	0.1893158388003749	0.1542111506524318	0.1188034188034188	0.12102272727272727	0.11423650975889782	0.12340896513558385	0.12134754211069096	0.1274550773088174	0.11832850641290857	0.11255411255411256	0.10442643391521197	0.1053024645257655	0.13019492460463405	0.1300104566050889	0.10431069540463603	0.0879570442342112	0.1446967129786513	0.1420863309352518	0.13142857142857142	0.14324220254139391	0.1380065717415115	0.1554685146128352	0.14945901338712636	
