









Frequency of observations in the selected location(s).:
Number of taxa: 	1055

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Psittacara sp.	7.78E-5	1.73E-5	8.58E-5	1.26E-5	3.88E-5	6.64E-5	2.45E-5	5.46E-5	1.93E-5	7.83E-5	0.0015	3.91E-5	5.37E-5	5.35E-5	1.62E-5	1.023E-4	4.9E-5	4.98E-5	2.24E-5	7.92E-5	4.64E-5	5.19E-5	0.0	0.0	1.143E-4	1.749E-4	3.03E-5	6.76E-5	1.213E-4	5.96E-5	0.0	1.222E-4	1.202E-4	7.29E-5	2.29E-5	6.7E-5	1.745E-4	4.59E-5	2.39E-5	5.58E-5	4.82E-5	9.55E-5	5.08E-5	9.45E-5	5.48E-5	1.529E-4	4.46E-5	5.72E-5	
large parakeet sp. (former Aratinga sp.)	4.279E-4	3.971E-4	4.46E-4	4.426E-4	3.495E-4	3.319E-4	4.049E-4	5.278E-4	7.337E-4	6.458E-4	4.951E-4	6.642E-4	4.474E-4	5.524E-4	5.353E-4	4.349E-4	5.06E-4	2.49E-4	5.373E-4	6.808E-4	4.868E-4	3.89E-4	5.105E-4	6.575E-4	5.43E-4	6.706E-4	9.696E-4	9.691E-4	9.399E-4	9.541E-4	0.0010242	0.0011405	0.0012024	0.0010203	8.235E-4	9.051E-4	6.543E-4	5.738E-4	5.498E-4	6.509E-4	4.825E-4	4.061E-4	3.81E-4	6.994E-4	4.108E-4	7.391E-4	2.899E-4	3.719E-4	
parakeet sp.	1.815E-4	3.971E-4	3.773E-4	1.77E-4	1.359E-4	9.96E-5	2.208E-4	2.366E-4	2.317E-4	1.174E-4	2.666E-4	2.084E-4	3.579E-4	1.782E-4	2.92E-4	2.558E-4	3.754E-4	1.992E-4	1.567E-4	1.9E-4	2.086E-4	2.334E-4	8.06E-5	1.814E-4	1.429E-4	2.332E-4	6.06E-5	2.93E-4	2.426E-4	3.876E-4	1.506E-4	4.073E-4	3.367E-4	2.429E-4	2.287E-4	1.341E-4	1.527E-4	1.607E-4	2.151E-4	1.488E-4	9.65E-5	2.389E-4	1.016E-4	1.89E-4	2.739E-4	3.313E-4	2.23E-4	2.718E-4	
parrot sp.	1.167E-4	1.381E-4	1.72E-5	7.59E-5	5.83E-5	1.659E-4	2.454E-4	3.458E-4	3.282E-4	2.348E-4	1.143E-4	1.302E-4	2.148E-4	1.782E-4	2.109E-4	2.302E-4	2.285E-4	2.988E-4	2.015E-4	3.167E-4	1.623E-4	1.556E-4	1.343E-4	1.587E-4	2.0E-4	2.332E-4	3.636E-4	1.803E-4	2.729E-4	2.683E-4	1.506E-4	1.426E-4	1.924E-4	1.943E-4	1.601E-4	1.173E-4	8.72E-5	9.18E-5	2.39E-5	5.58E-5	2.41E-5	4.78E-5	5.08E-5	1.323E-4	2.74E-5	2.55E-5	8.92E-5	5.72E-5	
Olive-sided Flycatcher	3.89E-5	3.45E-5	5.15E-5	2.53E-5	1.94E-5	0.0	0.0	1.82E-5	1.93E-5	0.0015	5.71E-5	5.21E-5	6.443E-4	0.0033858	0.0141761	0.0333316	0.0522313	0.058721	0.0710768	0.0720099	0.0615916	0.0583461	0.0505145	0.0455009	0.0392639	0.0358028	0.0372087	0.0303788	0.0216488	0.0162796	0.0126819	0.0114046	0.0120239	0.0106644	0.0087151	0.0053298	0.0017447	7.344E-4	1.434E-4	7.44E-5	0.0	2.39E-5	0.0	0.0	0.0	2.55E-5	4.46E-5	2.86E-5	
Greater Pewee	1.426E-4	2.59E-4	2.401E-4	1.265E-4	1.553E-4	3.32E-5	8.59E-5	5.46E-5	3.86E-5	1.174E-4	2.095E-4	3.91E-5	1.432E-4	3.56E-5	4.87E-5	0.0	0.0	0.0	0.0	0.0	6.95E-5	5.19E-5	2.69E-5	4.53E-5	8.57E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.924E-4	0.0	0.0	0.0	6.54E-5	1.607E-4	1.912E-4	2.046E-4	0.0	0.0	5.08E-5	4.915E-4	0.0016432	0.0011213	5.574E-4	7.15E-5	
Western Wood-Pewee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3E-5	3.579E-4	0.0023345	0.0111268	0.0372327	0.0796527	0.1126122	0.1495411	0.1686406	0.1472913	0.1454762	0.1368461	0.1160761	0.094159	0.0930639	0.0879314	0.0725667	0.0647646	0.0671755	0.0585595	0.0544977	0.0654338	0.0665857	0.0689663	0.0549075	0.0322116	0.0138854	0.0018883	2.417E-4	0.0	0.0	0.0	5.67E-5	0.0	0.0	0.0	0.0	
Eastern Wood-Pewee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.64E-5	0.0	0.0	2.27E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.18E-5	0.0	0.0	7.44E-5	6.514E-4	3.105E-4	0.0	0.0	0.0	0.0	0.0	0.0	
Western/Eastern Wood-Pewee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.28E-5	0.0	0.0	0.0	1.58E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.98E-5	0.0	2.04E-5	0.0	0.0015	2.29E-5	8.38E-5	8.72E-5	2.3E-5	2.39E-5	0.0	0.0	0.0	2.54E-5	3.78E-5	0.0	0.0	0.0	0.0	
pewee sp. (Contopus sp.)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.56E-5	3.26E-5	0.0	2.24E-5	0.0	2.32E-5	0.0	0.0	0.0	2.86E-5	0.0	0.0	0.0	0.0	0.0	3.01E-5	0.0	2.4E-5	0.0	4.57E-5	5.03E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Yellow-bellied Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.15E-5	7.21E-5	7.29E-5	0.0015	3.35E-5	6.54E-5	1.377E-4	1.912E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Alder Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.215E-4	0.0	3.35E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Willow Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015996	0.011004	0.0297515	0.0407708	0.0265421	0.0183855	0.0087863	0.0057811	0.0040007	0.0029738	0.0031815	0.0024339	0.0072769	0.0160708	0.0265084	0.050221	0.070556	0.0627475	0.0469611	0.0289622	0.0105991	0.003282	8.366E-4	3.72E-5	2.41E-5	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	
Alder/Willow Flycatcher (Traill's Flycatcher)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	1.58E-5	2.32E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.04E-5	2.4E-5	1.215E-4	2.29E-5	3.35E-5	0.0015	2.3E-5	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Least Flycatcher	3.372E-4	1.381E-4	6.86E-5	6.32E-5	2.136E-4	1.66E-5	0.0015	3.64E-5	1.93E-5	0.0	3.428E-4	1.042E-4	1.253E-4	3.56E-5	1.62E-5	0.0	0.0	4.98E-5	0.0	4.75E-5	2.086E-4	3.89E-4	3.224E-4	1.36E-4	1.143E-4	1.458E-4	6.06E-5	0.0	0.0	2.98E-5	3.314E-4	7.332E-4	0.0011062	0.0013847	0.0020587	0.0018939	0.0011559	5.508E-4	1.673E-4	9.3E-5	0.0	4.78E-5	3.048E-4	2.079E-4	5.48E-5	7.136E-4	5.128E-4	1.573E-4	
Hammond's Flycatcher	7.132E-4	7.596E-4	8.919E-4	5.564E-4	0.0010485	6.637E-4	3.681E-4	5.825E-4	6.565E-4	4.697E-4	3.808E-4	0.0013675	0.0056911	0.0124207	0.0191232	0.0185588	0.0173342	0.0161823	0.0158719	0.012445	0.0096664	0.0112543	0.0099954	0.0080709	0.0058581	0.0050147	0.0038178	0.0034255	0.0026682	0.0030711	0.0017471	0.0016292	0.0014669	0.0015061	0.0024476	0.0025979	0.0022899	0.0035574	0.0019361	7.624E-4	2.654E-4	1.672E-4	1.778E-4	5.104E-4	3.56E-4	9.429E-4	8.027E-4	7.581E-4	
Gray Flycatcher	0.0021786	0.0023479	0.0016809	0.0020233	0.0013592	0.0013606	0.0012024	0.0012923	0.0011005	0.0010763	0.0013139	0.0010289	0.0013601	0.0048293	0.0121	0.0150414	0.0155225	0.0113525	0.0084397	0.0071092	0.0032685	0.0049789	0.0059381	0.0038768	0.002429	0.003003	0.0029694	0.0031325	0.0026682	0.0033692	0.0025002	0.0018736	0.002501	0.0037896	0.0025162	0.0028493	0.0017883	0.0011935	9.561E-4	6.881E-4	0.0010132	0.0013138	0.0014223	0.0025142	0.0028482	0.0024465	0.0023634	0.0020168	
Dusky Flycatcher	9.08E-5	3.45E-5	1.72E-5	6.32E-5	3.88E-5	3.32E-5	2.45E-5	1.638E-4	2.896E-4	1.957E-4	7.62E-5	1.433E-4	1.432E-4	9.445E-4	0.0046389	0.0095544	0.0153103	0.0169624	0.0208417	0.02337	0.030112	0.0331665	0.038692	0.0310141	0.0242899	0.0220123	0.0213617	0.0180741	0.0136442	0.0110916	0.007832	0.0052339	0.0026212	0.0024535	0.0012352	0.0016593	6.325E-4	6.197E-4	1.912E-4	5.58E-5	1.689E-4	9.55E-5	1.778E-4	1.89E-4	2.465E-4	7.65E-5	1.561E-4	1.43E-4	
Gray/Dusky Flycatcher	0.0	0.0	0.0	1.26E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.78E-5	1.62E-5	1.407E-4	1.795E-4	3.32E-5	4.48E-5	3.17E-5	2.32E-5	2.59E-5	0.0	2.27E-5	8.57E-5	2.92E-5	3.03E-5	0.0	3.03E-5	0.0	0.0	0.0	0.0	0.0	2.29E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hammond's/Dusky Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.93E-5	0.0015	0.0	1.3E-5	2.148E-4	6.772E-4	0.0013462	0.0017395	0.0022198	0.0019585	0.0019924	0.0017417	8.113E-4	0.0011151	0.0013435	7.255E-4	6.573E-4	8.164E-4	6.363E-4	8.564E-4	4.245E-4	6.858E-4	3.012E-4	5.499E-4	7.455E-4	4.858E-4	3.66E-4	2.682E-4	3.053E-4	2.066E-4	1.673E-4	7.44E-5	0.0	0.0	7.62E-5	0.0	0.0	0.0	0.0	1.43E-5	
Pacific-slope Flycatcher	7.262E-4	6.733E-4	4.631E-4	3.288E-4	3.107E-4	4.314E-4	3.435E-4	6.553E-4	0.0019115	0.009237	0.0317052	0.0652627	0.0978399	0.1263454	0.1559697	0.1764811	0.1778637	0.1868849	0.1971569	0.1894455	0.1672732	0.1408085	0.1290808	0.1216532	0.1195348	0.1111111	0.0963246	0.0717103	0.0548801	0.0558156	0.0675362	0.0850457	0.1074211	0.1112839	0.1095912	0.0947808	0.0542385	0.0307085	0.0118558	0.0033287	9.167E-4	0.0010033	5.841E-4	6.238E-4	6.299E-4	6.116E-4	7.358E-4	5.721E-4	
Cordilleran Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.79E-5	0.0	0.0	1.28E-5	0.0	0.0	2.24E-5	9.5E-5	2.318E-4	2.334E-4	9.404E-4	8.615E-4	8.287E-4	6.706E-4	3.636E-4	6.31E-4	1.516E-4	1.789E-4	3.01E-5	1.018E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Pacific-slope/Cordilleran Flycatcher (Western Flycatcher)	1.037E-4	5.18E-5	8.58E-5	8.85E-5	1.94E-5	4.98E-5	3.68E-5	3.64E-5	7.72E-5	1.174E-4	3.047E-4	4.558E-4	7.517E-4	7.484E-4	0.001476	0.0019569	0.0024157	0.0028215	0.0046564	0.0054625	0.0030367	0.0017893	0.0012897	0.0010202	8.287E-4	7.289E-4	6.363E-4	0.0011719	0.0012431	0.001938	0.0037052	0.0074334	0.0097153	0.0128021	0.0142279	0.0109111	0.0078294	0.0036722	0.0017688	5.393E-4	2.41E-5	7.17E-5	5.08E-5	1.323E-4	1.643E-4	2.039E-4	2.23E-4	2.575E-4	
Buff-breasted Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Empidonax sp.	1.167E-4	1.381E-4	1.029E-4	1.012E-4	7.77E-5	1.66E-5	7.36E-5	7.28E-5	2.51E-4	2.935E-4	4.38E-4	6.512E-4	0.0018433	0.0043303	0.0068448	0.0089149	0.0100545	0.0101243	0.0103649	0.0089458	0.0050534	0.0042787	0.0034124	0.0027885	0.0028291	0.003003	0.0033027	0.0035157	0.003972	0.0058141	0.0062957	0.0078814	0.0094508	0.0093283	0.0090583	0.0073746	0.0046453	0.0036263	0.001219	7.81E-4	1.689E-4	1.672E-4	7.62E-5	2.079E-4	1.643E-4	1.019E-4	2.007E-4	1.001E-4	
Black Phoebe	0.4605908	0.4508934	0.4507393	0.4464846	0.4355753	0.4018949	0.357021	0.4096287	0.4069276	0.4063876	0.3883843	0.3748014	0.3656245	0.3537316	0.3368855	0.3308989	0.3276205	0.3256046	0.3278711	0.3063587	0.2940958	0.2932344	0.2836607	0.3050625	0.3268846	0.3235371	0.3410296	0.3575147	0.3749128	0.3792003	0.3900051	0.422968	0.4503896	0.4764484	0.5011552	0.5087155	0.5043727	0.5024902	0.5086289	0.5104417	0.5235579	0.512099	0.5154417	0.5204537	0.5276606	0.5199674	0.522631	0.501459	
Eastern Phoebe	0.0026714	0.0024687	0.0028815	0.0019474	0.0021358	0.0011947	7.116E-4	0.0011831	0.0014867	8.806E-4	6.855E-4	4.168E-4	1.79E-5	0.0	1.622E-4	0.0	0.0	4.98E-5	0.0	6.33E-5	1.854E-4	5.19E-5	5.37E-5	4.53E-5	5.72E-5	2.92E-5	3.03E-5	2.25E-5	0.0	2.98E-5	0.0	0.0	0.0	0.0	9.15E-5	1.508E-4	7.197E-4	2.295E-4	3.346E-4	0.001153	0.0012786	0.0027232	0.0019302	0.0023062	0.0022731	0.0017075	0.0021628	0.0019167	
Say's Phoebe	0.1714993	0.1631075	0.1696511	0.1568285	0.1524018	0.1276154	0.10073	0.1221514	0.1031993	0.0827413	0.0639627	0.0535151	0.0429157	0.0392936	0.0359431	0.0366187	0.0358111	0.0358002	0.0434744	0.0448083	0.0354899	0.0334777	0.0305774	0.0277948	0.0265188	0.0234409	0.0216344	0.020215	0.0183742	0.0176809	0.0183752	0.0199377	0.0289053	0.0543423	0.0979482	0.141794	0.1623449	0.1709853	0.1752797	0.1779079	0.1847	0.1867759	0.1966526	0.1882609	0.1894616	0.1877469	0.2022297	0.1912404	
Black x Say's Phoebe (hybrid)	0.0	1.73E-5	0.0	1.26E-5	0.0	0.0	1.23E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.39E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
phoebe sp.	1.3E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.96E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.39E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Vermilion Flycatcher	0.0124361	0.0100302	0.0088505	0.0088139	0.0087375	0.0071515	0.0062205	0.0066982	0.0071052	0.0065755	0.0061697	0.0057566	0.0050647	0.0054173	0.0056283	0.0072138	0.0067411	0.0056597	0.006313	0.005985	0.0039407	0.0036823	0.0040842	0.0030379	0.003372	0.0032071	0.0031815	0.003403	0.0043662	0.004055	0.0038558	0.0036861	0.0046653	0.0055144	0.0056271	0.0055645	0.0057575	0.006082	0.0070035	0.0066016	0.0082025	0.0081695	0.0103368	0.0113422	0.0120228	0.0098117	0.0084504	0.011114	
Dusky-capped Flycatcher	9.337E-4	0.0011394	0.0011835	6.576E-4	3.883E-4	5.642E-4	4.172E-4	4.004E-4	3.475E-4	4.501E-4	9.521E-4	6.903E-4	2.148E-4	2.138E-4	2.433E-4	8.95E-5	1.795E-4	6.64E-5	2.24E-5	3.17E-5	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	3.01E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.82E-5	1.672E-4	7.619E-4	5.482E-4	0.0011776	5.607E-4	9.365E-4	7.152E-4	
Ash-throated Flycatcher	5.576E-4	5.352E-4	5.317E-4	5.058E-4	4.466E-4	4.48E-4	3.19E-4	3.822E-4	3.862E-4	0.0010372	0.0018661	0.005431	0.026093	0.072956	0.1322077	0.1612862	0.1577221	0.1532755	0.1547795	0.1519997	0.1356313	0.1233047	0.1092511	0.1048766	0.0990456	0.0895361	0.091325	0.0750907	0.052697	0.0371806	0.0306955	0.0215058	0.0143084	0.0084538	0.0064963	0.0042404	0.003075	0.0022492	0.0011234	0.0011158	5.79E-4	4.539E-4	2.794E-4	4.159E-4	7.668E-4	5.607E-4	6.466E-4	5.006E-4	
Nutting's Flycatcher	3.89E-5	1.73E-5	1.72E-5	2.53E-5	1.94E-5	1.66E-5	1.23E-5	1.82E-5	0.0015	1.96E-5	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	2.23E-5	1.716E-4	
Great Crested Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.95E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4E-5	0.0	5.947E-4	6.201E-4	3.926E-4	4.82E-4	3.107E-4	1.116E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Brown-crested Flycatcher	3.631E-4	1.208E-4	5.15E-5	1.012E-4	3.88E-5	1.66E-5	1.23E-5	1.82E-5	0.0	1.96E-5	0.0	0.0	3.58E-5	8.91E-5	1.784E-4	0.0019186	0.0037541	0.0031369	0.0035594	0.003705	0.0027353	0.0017633	0.0013972	0.001859	0.0017432	0.0022741	0.0014847	0.0010367	8.49E-4	5.069E-4	2.109E-4	2.037E-4	0.0	0.0	2.29E-5	0.0015	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	2.74E-5	2.55E-5	2.23E-5	5.865E-4	
Myiarchus sp.	2.59E-5	1.73E-5	1.72E-5	1.26E-5	0.0015	1.66E-5	0.0	0.0	0.0	0.0	5.71E-5	3.91E-5	7.16E-5	1.426E-4	4.87E-5	1.791E-4	3.26E-5	1.66E-4	6.72E-5	1.583E-4	6.95E-5	7.78E-5	8.06E-5	4.53E-5	0.0	5.83E-5	1.515E-4	9.01E-5	3.03E-5	5.96E-5	1.205E-4	2.04E-5	9.62E-5	2.43E-5	6.86E-5	1.68E-5	6.54E-5	9.18E-5	4.78E-5	3.72E-5	0.0	0.0015	0.0	0.0015	2.74E-5	0.0	0.0	2.86E-5	
Sulphur-bellied Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4E-5	0.0	9.15E-5	1.68E-5	2.18E-5	2.3E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tropical Kingbird	0.0039941	0.0039189	0.0035848	0.0033637	0.0029513	0.0031195	0.0019999	0.0021296	0.0019694	0.0021918	0.001809	8.335E-4	9.127E-4	0.0010336	8.272E-4	5.116E-4	4.081E-4	1.826E-4	8.95E-5	9.5E-5	0.0015	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	3.01E-5	6.11E-5	2.405E-4	1.943E-4	0.0012352	0.0040058	0.0059538	0.006541	0.0077445	0.0081822	0.0065861	0.004873	0.0042414	0.0042155	0.0038068	0.0037463	0.0028763	0.0024602	
Couch's Kingbird	1.3E-5	5.18E-5	5.15E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.55E-5	5.841E-4	9.074E-4	4.382E-4	1.019E-4	1.561E-4	1.001E-4	
Tropical/Couch's Kingbird	0.0	0.0	0.0	0.0015	0.0	1.66E-5	0.0	0.0	0.0	0.0	0.0	1.3E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.58E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.68E-5	0.0	0.0	0.0	5.58E-5	0.0	2.39E-5	0.0	0.0	0.0	0.0	0.0	1.43E-5	
Cassin's Kingbird	0.0712322	0.0658783	0.0645089	0.060306	0.0618034	0.0566977	0.0471014	0.0657991	0.0654336	0.0637194	0.068171	0.0675419	0.0681497	0.0621391	0.0598349	0.0591042	0.0543042	0.0530946	0.0491157	0.0447766	0.043441	0.0459767	0.0420507	0.0478587	0.0484655	0.0490685	0.0509954	0.0464246	0.0468452	0.041653	0.0405157	0.0397532	0.0424683	0.0432892	0.0453828	0.0500134	0.05498	0.0607285	0.062745	0.0645467	0.0662951	0.0677448	0.0719256	0.0732514	0.0825711	0.0823415	0.0811817	0.0766106	
Thick-billed Kingbird	6.873E-4	7.941E-4	7.547E-4	6.576E-4	5.243E-4	9.624E-4	8.22E-4	8.555E-4	0.001004	4.501E-4	4.38E-4	3.777E-4	1.969E-4	8.91E-5	0.0	2.56E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.542E-4	3.905E-4	5.066E-4	2.866E-4	6.349E-4	8.507E-4	4.656E-4	2.039E-4	5.797E-4	5.578E-4	
Western Kingbird	2.075E-4	1.381E-4	1.887E-4	6.32E-5	1.359E-4	9.96E-5	2.45E-5	9.1E-5	0.0010233	0.0090608	0.0347139	0.0767237	0.1176871	0.1290719	0.1361978	0.1466796	0.1527764	0.1400309	0.134587	0.1248456	0.1022277	0.0924461	0.093237	0.0927702	0.0976167	0.0950173	0.0958701	0.0815811	0.0679482	0.06807	0.060156	0.0466774	0.0314785	0.022179	0.0148912	0.0105256	0.0055176	0.003764	0.0015537	0.0010786	3.136E-4	1.194E-4	1.016E-4	1.323E-4	1.643E-4	2.039E-4	4.46E-5	1.144E-4	
Cassin's/Western Kingbird	9.08E-5	1.554E-4	6.86E-5	6.32E-5	5.83E-5	9.96E-5	2.331E-4	1.638E-4	2.51E-4	3.131E-4	8.379E-4	0.0012242	0.0017717	0.0015147	0.0015247	0.001586	0.0012568	8.631E-4	0.0010074	7.758E-4	5.1E-4	5.446E-4	7.255E-4	9.295E-4	0.0010287	0.0010787	9.09E-4	9.24E-4	6.367E-4	5.665E-4	7.832E-4	6.924E-4	4.81E-4	5.587E-4	6.176E-4	5.531E-4	5.016E-4	3.213E-4	2.868E-4	2.975E-4	4.101E-4	1.194E-4	1.27E-4	1.134E-4	2.74E-5	2.548E-4	8.92E-5	1.43E-4	
yellow-bellied kingbird sp.	1.167E-4	1.381E-4	1.544E-4	2.276E-4	1.165E-4	3.982E-4	3.067E-4	2.366E-4	2.896E-4	2.74E-4	7.617E-4	0.0014977	0.0019328	0.0018177	0.0013138	0.001586	0.0013058	0.001195	0.0012089	6.808E-4	9.041E-4	5.964E-4	9.942E-4	7.255E-4	8.287E-4	9.33E-4	6.969E-4	6.986E-4	7.883E-4	8.945E-4	0.0010543	0.0012627	6.974E-4	8.745E-4	6.862E-4	0.0011732	5.888E-4	6.885E-4	5.737E-4	5.021E-4	3.86E-4	5.255E-4	1.524E-4	3.025E-4	2.739E-4	3.313E-4	3.344E-4	2.146E-4	
Tyrannus sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25E-5	0.0	0.0	0.0	0.0	0.0	0.0	4.57E-5	0.0	0.0	0.0	0.0	1.86E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eastern Kingbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.62E-5	0.0	2.122E-4	9.96E-5	2.015E-4	2.85E-4	0.0016227	3.112E-4	5.911E-4	4.081E-4	9.43E-4	3.499E-4	1.515E-4	1.578E-4	2.122E-4	3.28E-4	1.205E-4	7.535E-4	0.0018036	0.0021134	8.921E-4	7.039E-4	2.18E-5	2.3E-5	6.215E-4	2.232E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Scissor-tailed Flycatcher	0.0011023	0.0011739	6.689E-4	7.208E-4	4.078E-4	1.825E-4	8.59E-5	4.004E-4	2.896E-4	9.78E-5	3.81E-5	2.735E-4	0.0015	0.0015	3.24E-5	6.4E-5	9.304E-4	9.46E-4	5.597E-4	5.542E-4	3.014E-4	4.149E-4	2.687E-4	8.162E-4	4.572E-4	4.373E-4	1.212E-4	6.986E-4	2.122E-4	8.94E-5	3.01E-5	3.462E-4	4.329E-4	4.86E-5	2.29E-5	1.173E-4	4.36E-5	6.89E-5	1.673E-4	2.417E-4	1.689E-4	4.3E-4	3.81E-4	0.0014934	0.0015063	9.429E-4	6.02E-4	6.723E-4	
